X,Y,STARTDATE,FINISHDATE,LOCNAME,AREAHA,LOCRELIAB,COUNTRYID,LOCUSTID,REPORTID,ACOMMENT,LOCPRESENT,CONFIRMATN,BREEDING,GADMINDHA,GADMAXDHA,CTLSTDATE,CTLFNDATE,CTLEXACT,CTLPTMONTH,CTLPESTIC
-8.73,28.91472222,11/26/04 0:00,11/26/04 0:00,Akallal Oudad,3000,Exact, ,64736,BIGRAMSES_20041201_M,3000 ha treated.,1,1,2,50000,100000,11/26/04 0:00,11/26/04 0:00,1,0,3000 ha treated.
-4.508333333,32.53583333,11/26/04 0:00,11/26/04 0:00,N'Zala,150,Exact, ,64734,BIGRAMSES_20041201_M,150 ha treated.,1,1,2,200000,300000,11/26/04 0:00,11/26/04 0:00,1,0,150 ha treated.
-3.259722222,33.91583333,11/26/04 0:00,11/26/04 0:00,Beni Khlaften,2000,Exact, ,64733,BIGRAMSES_20041201_M,2000 ha treated.,1,1,2,400000,500000,11/26/04 0:00,11/26/04 0:00,1,0,2000 ha treated.
-9.277777778,31.68194444,11/26/04 0:00,11/26/04 0:00,Ferjih,600,Exact, ,64745,BIGRAMSES_20041201_M,600 ha treated.,1,1,2,150000,250000,11/26/04 0:00,11/26/04 0:00,1,0,600 ha treated.
-2.3475,32.47138889,11/27/04 0:00,11/27/04 0:00,Hassi Alhamra,1400,Exact, ,64759,BIGRAMSES_20041201_M,1400 ha treated.,1,1,2,400000,600000,11/27/04 0:00,11/27/04 0:00,1,0,1400 ha treated.
-2.903055556,32.11444444,11/27/04 0:00,11/27/04 0:00,Lamssarine,600,Exact, ,64758,BIGRAMSES_20041201_M,600 ha treated.,1,1,2,200000,300000,11/27/04 0:00,11/27/04 0:00,1,0,600 ha treated.
-1.965,34.59055556,11/27/04 0:00,11/27/04 0:00,Al Mahssar,1500,Exact, ,64757,BIGRAMSES_20041201_M,1500 ha treated.,1,1,2,0,0,11/27/04 0:00,11/27/04 0:00,1,0,1500 ha treated.
-4.879166667,32.75833333,11/27/04 0:00,11/27/04 0:00,Ait Aayach,1000,Exact, ,64756,BIGRAMSES_20041201_M,1000 ha treated.,1,1,2,300000,500000,11/27/04 0:00,11/27/04 0:00,1,0,1000 ha treated.
-3.3725,33.895,11/27/04 0:00,11/27/04 0:00,Boumelza,4000,Exact, ,64755,BIGRAMSES_20041201_M,4000 ha treated.,1,1,2,400000,600000,11/27/04 0:00,11/27/04 0:00,1,0,4000 ha treated.
-15.84055556,23.62666667,11/27/04 0:00,11/27/04 0:00,Tiniguir,100,Exact, ,64754,BIGRAMSES_20041201_M,103 ha treated.,1,1,2,100000,200000,11/27/04 0:00,11/27/04 0:00,1,0,103 ha treated.
-13.33333333,27.18333333,11/27/04 0:00,11/27/04 0:00,Laayoune,60,Exact, ,64752,BIGRAMSES_20041201_M,60 ha treated.,1,1,2,300000,400000,11/27/04 0:00,11/27/04 0:00,1,0,60 ha treated.
-10.3825,29.13444444,11/27/04 0:00,11/27/04 0:00,Oued Assaka,600,Exact, ,64751,BIGRAMSES_20041201_M,600 ha treated.,1,1,2,200000,300000,11/27/04 0:00,11/27/04 0:00,1,0,600 ha treated.
-10.84055556,28.10944444,11/27/04 0:00,11/27/04 0:00,Oued Assersar,40,Exact, ,64750,BIGRAMSES_20041201_M,40 ha treated.,1,1,2,200000,300000,11/27/04 0:00,11/27/04 0:00,1,0,40 ha treated.
-9.6825,29.67833333,11/27/04 0:00,11/27/04 0:00,Azaghar,10400,Exact, ,64748,BIGRAMSES_20041201_M,10400 ha treated.,1,1,2,400000,800000,11/27/04 0:00,11/27/04 0:00,1,0,10400 ha treated.
-7.991666667,29.47416667,11/27/04 0:00,11/27/04 0:00,Ksar Chair,200,Exact, ,64747,BIGRAMSES_20041201_M,200 ha treated.,1,1,2,100000,200000,11/27/04 0:00,11/27/04 0:00,1,0,200 ha treated.
-8.961666667,29.13194444,11/27/04 0:00,11/27/04 0:00,Bouzougar,200,Exact, ,64760,BIGRAMSES_20041201_M,203 ha treated.,1,1,2,50000,100000,11/27/04 0:00,11/27/04 0:00,1,0,203 ha treated.
-11.52222222,28.30194444,11/28/04 0:00,11/28/04 0:00,Oued Cbeika,2000,Exact, ,64773,BIGRAMSES_20041201_M,2000 ha treated.,1,1,2,600000,800000,11/28/04 0:00,11/28/04 0:00,1,0,2000 ha treated.
-10.09611111,28.99972222,11/28/04 0:00,11/28/04 0:00,Reg  Sbaa,40,Exact, ,64772,BIGRAMSES_20041201_M,40 ha treated.,1,1,2,200000,300000,11/28/04 0:00,11/28/04 0:00,1,0,40 ha treated.
-9.476944444,28.70277778,11/28/04 0:00,11/28/04 0:00,Oued Assa,600,Exact, ,64771,BIGRAMSES_20041201_M,620 ha treated.,1,1,2,300000,400000,11/28/04 0:00,11/28/04 0:00,1,0,620 ha treated.
-2.879444444,34.28472222,11/27/04 0:00,11/27/04 0:00,Ait Hamou,1600,Exact, ,64770,BIGRAMSES_20041201_M,1600 ha treated.,1,1,2,400000,600000,11/27/04 0:00,11/27/04 0:00,1,0,1600 ha treated.
-8.936388889,31.61444444,11/27/04 0:00,11/27/04 0:00,Sidi Mokhtar,465,Exact, ,64769,BIGRAMSES_20041201_M,465 ha treated.,1,1,2,200000,300000,11/27/04 0:00,11/27/04 0:00,1,0,465 ha treated.
-3.871111111,33.97222222,11/27/04 0:00,11/27/04 0:00,Asrir,2000,Exact, ,64768,BIGRAMSES_20041201_M,2000 ha treated.,1,1,2,300000,400000,11/27/04 0:00,11/27/04 0:00,1,0,2000 ha treated.
-15.70444444,23.80805556,11/28/04 0:00,11/28/04 0:00,amssoussef,320,Exact, ,64767,BIGRAMSES_20041201_M,325 ha treated.,1,1,2,100000,200000,11/28/04 0:00,11/28/04 0:00,1,0,325 ha treated.
-9.083333333,31.23333333,11/27/04 0:00,11/27/04 0:00,Tawloukot,150,Exact, ,64766,BIGRAMSES_20041201_M,150 ha treated.,1,1,2,200000,300000,11/27/04 0:00,11/27/04 0:00,1,0,150 ha treated.
-4.436111111,32.06944444,7/10/04 0:00,7/10/04 0:00,Tasmalt,100,Exact, ,50205,BIGRAMSES_20040714_M,100 ha treated.,1,1,2,500000,800000,7/10/04 0:00,7/10/04 0:00,1,0,100 ha treated.
-4.470833333,32.01305556,7/10/04 0:00,7/10/04 0:00,Tazouka,330,Exact, ,50204,BIGRAMSES_20040714_M,330 ha treated.,1,1,2,150000,350000,7/10/04 0:00,7/10/04 0:00,1,0,330 ha treated.
-4.537777778,32.49416667,7/10/04 0:00,7/10/04 0:00,Tayart,254,Exact, ,50202,BIGRAMSES_20040714_M,254 ha treated.,1,1,2,100000,300000,7/10/04 0:00,7/10/04 0:00,1,0,254 ha treated.
-5.5375,32.08333333,7/10/04 0:00,7/10/04 0:00,Bououzmou,76,Exact, ,50201,BIGRAMSES_20040714_M,76 ha treated.,1,1,2,150000,450000,7/10/04 0:00,7/10/04 0:00,1,0,76 ha treated.
-8.505555556,29.30555556,7/8/04 0:00,7/8/04 0:00,Fayjat Tamzrarte,2000,Exact, ,49976,BIGRAMSES_20040714_M,2000 ha treated.,1,1,2,100000,200000,7/8/04 0:00,7/8/04 0:00,1,0,2000 ha treated.
-8,29.78333333,7/8/04 0:00,7/8/04 0:00,Msalyt,370,Exact, ,49975,BIGRAMSES_20040714_M,370 ha treated.,1,1,2,700000,1000000,7/8/04 0:00,7/8/04 0:00,1,0,370 ha treated.
-7.333333333,30.52527778,7/8/04 0:00,7/8/04 0:00,L'ain ait Hmad,30,Exact, ,49974,BIGRAMSES_20040714_M,30 ha treated.,1,1,2,300000,500000,7/8/04 0:00,7/8/04 0:00,1,0,30 ha treated.
-5.983333333,31.3875,7/8/04 0:00,7/8/04 0:00,Assif Nbou,10000,Exact, ,49973,BIGRAMSES_20040714_M,10000 ha treated.,1,1,2,200000,400000,7/8/04 0:00,7/8/04 0:00,1,0,10000 ha treated.
-6.848333333,30.87055556,7/8/04 0:00,7/8/04 0:00,Tifratine,700,Exact, ,49972,BIGRAMSES_20040714_M,700 ha treated.,1,1,2,600000,700000,7/8/04 0:00,7/8/04 0:00,1,0,700 ha treated.
-6.639166667,31.12444444,7/8/04 0:00,7/8/04 0:00,Ait said ou mansour,1000,Exact, ,49971,BIGRAMSES_20040714_M,1000 ha treated.,1,1,2,200000,300000,7/8/04 0:00,7/8/04 0:00,1,0,1000 ha treated.
-6.877222222,30.97333333,7/7/04 0:00,7/7/04 0:00,Oued Anatim,1000,Exact, ,49969,BIGRAMSES_20040714_M,1000 ha treated.,1,1,2,200000,200000,7/7/04 0:00,7/7/04 0:00,1,0,1000 ha treated.
-6.636944444,31.12,7/7/04 0:00,7/7/04 0:00,Ait said Mansour,20,Exact, ,49968,BIGRAMSES_20040714_M,20 ha treated.,1,1,2,500000,500000,7/7/04 0:00,7/7/04 0:00,1,0,20 ha treated.
-6.656944444,31.00277778,7/7/04 0:00,7/7/04 0:00,Perim¿tre Ideslan,20,Exact, ,49967,BIGRAMSES_20040714_M,20 ha treated.,1,1,2,600000,600000,7/7/04 0:00,7/7/04 0:00,1,0,20 ha treated.
-6.891388889,30.72861111,7/7/04 0:00,7/7/04 0:00,Isdouane,30,Exact, ,49966,BIGRAMSES_20040714_M,30 ha treated.,1,1,2,200000,200000,7/7/04 0:00,7/7/04 0:00,1,0,30 ha treated.
-9.533333333,28.83333333,7/6/04 0:00,7/6/04 0:00,Targamait,40,Exact, ,49991,BIGRAMSES_20040714_M,40 ha treated.,1,1,2,400000,400000,7/6/04 0:00,7/6/04 0:00,1,0,40 ha treated.
-2.122222222,34.11861111,7/6/04 0:00,7/6/04 0:00,Tbouda,100,Exact, ,49990,BIGRAMSES_20040714_M,100 ha treated.,1,1,2,250000,250000,7/6/04 0:00,7/6/04 0:00,1,0,100 ha treated.
-3,33.40166667,7/6/04 0:00,7/6/04 0:00,El hamri harcha,2000,Exact, ,49989,BIGRAMSES_20040714_M,2000 ha treated.,1,1,2,200000,200000,7/6/04 0:00,7/6/04 0:00,1,0,2000 ha treated.
-2.314166667,34.29027778,7/6/04 0:00,7/6/04 0:00,Chaabat Alkhir,10,Exact, ,49988,BIGRAMSES_20040714_M,10 ha treated.,1,1,2,250000,250000,7/6/04 0:00,7/6/04 0:00,1,0,10 ha treated.
-2.153611111,33.93416667,7/6/04 0:00,7/6/04 0:00,Labyayid lahmd,100,Exact, ,49987,BIGRAMSES_20040714_M,100 ha treated.,1,1,2,250000,250000,7/6/04 0:00,7/6/04 0:00,1,0,100 ha treated.
-3.255555556,33.91277778,7/6/04 0:00,7/6/04 0:00,Beni Ghamrassen,256,Exact, ,49986,BIGRAMSES_20040714_M,256 ha treated.,1,1,2,250000,250000,7/6/04 0:00,7/6/04 0:00,1,0,256 ha treated.
-4.495,32.48805556,7/6/04 0:00,7/6/04 0:00,Nzala,116,Exact, ,49982,BIGRAMSES_20040714_M,116 ha treated.,1,1,2,150000,150000,7/6/04 0:00,7/6/04 0:00,1,0,116 ha treated.
-4.964444444,32.27972222,7/6/04 0:00,7/6/04 0:00,Tagarde Sliouane,80,Exact, ,49981,BIGRAMSES_20040714_M,80 ha treated.,1,1,2,500000,500000,7/6/04 0:00,7/6/04 0:00,1,0,80 ha treated.
-4.537777778,32.49416667,7/6/04 0:00,7/6/04 0:00,Terrarte,30,Exact, ,49980,BIGRAMSES_20040714_M,30 ha treated.,1,1,2,200000,200000,7/6/04 0:00,7/6/04 0:00,1,0,30 ha treated.
-9.533333333,28.88333333,7/6/04 0:00,7/6/04 0:00,Oued Mait,740,Exact, ,49979,BIGRAMSES_20040714_M,740 ha treated.,1,1,2,500000,500000,7/6/04 0:00,7/6/04 0:00,1,0,740 ha treated.
-9.536111111,29.16666667,7/6/04 0:00,7/6/04 0:00,Timoulay Igharg,600,Exact, ,49978,BIGRAMSES_20040714_M,600 ha treated.,1,1,2,500000,500000,7/6/04 0:00,7/6/04 0:00,1,0,600 ha treated.
-8.266666667,29.98333333,7/9/04 0:00,7/9/04 0:00,Tagmout,2000,Exact, ,49849,BIGRAMSES_20040714_M,2000 ha treated.,1,1,2,400000,500000,7/9/04 0:00,7/9/04 0:00,1,0,2000 ha treated.
-7.620833333,30.57,7/9/04 0:00,7/9/04 0:00,Assais,1200,Exact, ,49848,BIGRAMSES_20040714_M,1200 ha treated.,1,1,2,150000,200000,7/9/04 0:00,7/9/04 0:00,1,0,1200 ha treated.
-6.145833333,31.29944444,7/9/04 0:00,7/9/04 0:00,Ait Gmat-Zte ait Bou,10,Exact, ,49847,BIGRAMSES_20040714_M,10 ha treated.,1,1,2,300000,500000,7/9/04 0:00,7/9/04 0:00,1,0,10 ha treated.
-8.483333333,29.73333333,7/9/04 0:00,7/9/04 0:00,Tizgui ida Oubaloul,1400,Exact, ,49846,BIGRAMSES_20040714_M,1400 ha treated.,1,1,2,600000,700000,7/9/04 0:00,7/9/04 0:00,1,0,1400 ha treated.
-1.948888889,34.04555556,7/8/04 0:00,7/8/04 0:00,Oued Hay Gafait,105,Exact, ,49838,BIGRAMSES_20040714_M,105 ha treated.,1,1,2,0,0,7/8/04 0:00,7/8/04 0:00,1,0,105 ha treated.
-7.641388889,30.5475,7/9/04 0:00,7/9/04 0:00,Tizi N'ikhsane,3000,Exact, ,49845,BIGRAMSES_20040714_M,3000 ha treated.,1,1,2,400000,600000,7/9/04 0:00,7/9/04 0:00,1,0,3000 ha treated.
-2.100555556,34.10166667,7/8/04 0:00,7/8/04 0:00,Sehb El Ghar,50,Exact, ,49843,BIGRAMSES_20040714_M,50 ha treated.,1,1,2,1200000,1800000,7/8/04 0:00,7/8/04 0:00,1,0,50 ha treated.
-2.984722222,33.16527778,7/8/04 0:00,7/8/04 0:00,Tizrhyine,2000,Exact, ,49842,BIGRAMSES_20040714_M,2000 ha treated.,1,1,2,700000,900000,7/8/04 0:00,7/8/04 0:00,1,0,2000 ha treated.
-2.002777778,33.45694444,7/8/04 0:00,7/8/04 0:00,Harcha Msakhskha,30,Exact, ,49841,BIGRAMSES_20040714_M,30 ha treated.,1,1,2,0,0,7/8/04 0:00,7/8/04 0:00,1,0,30 ha treated.
-4.720555556,31.67611111,7/9/04 0:00,7/9/04 0:00,Bara N'yassane,20,Exact, ,49865,BIGRAMSES_20040714_M,20 ha treated.,1,1,2,200000,300000,7/9/04 0:00,7/9/04 0:00,1,0,20 ha treated.
-4.289722222,31.89666667,7/9/04 0:00,7/9/04 0:00,Sidi Bouabdellah,20,Exact, ,49863,BIGRAMSES_20040714_M,20 ha treated.,1,1,2,50000,150000,7/9/04 0:00,7/9/04 0:00,1,0,20 ha treated.
-4.258611111,31.85138889,7/9/04 0:00,7/9/04 0:00,Meski,36,Exact, ,49862,BIGRAMSES_20040714_M,36 ha treated.,1,1,2,200000,300000,7/9/04 0:00,7/9/04 0:00,1,0,36 ha treated.
-4.278888889,31.92361111,7/9/04 0:00,7/9/04 0:00,Zitouna,260,Exact, ,49861,BIGRAMSES_20040714_M,260 ha treated.,1,1,2,300000,500000,7/9/04 0:00,7/9/04 0:00,1,0,260 ha treated.
-4.649722222,31.85444444,7/9/04 0:00,7/9/04 0:00,Migrissen,170,Exact, ,49860,BIGRAMSES_20040714_M,170 ha treated.,1,1,2,200000,300000,7/9/04 0:00,7/9/04 0:00,1,0,170 ha treated.
-4.228611111,31.59861111,7/9/04 0:00,7/9/04 0:00,Takrart,320,Exact, ,49859,BIGRAMSES_20040714_M,320 ha treated.,1,1,2,200000,400000,7/9/04 0:00,7/9/04 0:00,1,0,320 ha treated.
-4.343888889,31.80694444,7/9/04 0:00,7/9/04 0:00,Taznakht,50,Exact, ,49858,BIGRAMSES_20040714_M,50 ha treated.,1,1,2,400000,600000,7/9/04 0:00,7/9/04 0:00,1,0,50 ha treated.
-6.590277778,31.23333333,7/9/04 0:00,7/9/04 0:00,Tizrouay,600,Exact, ,49857,BIGRAMSES_20040714_M,600 ha treated.,1,1,2,300000,500000,7/9/04 0:00,7/9/04 0:00,1,0,600 ha treated.
-6.345833333,31.125,7/9/04 0:00,7/9/04 0:00,Imassine,1300,Exact, ,49856,BIGRAMSES_20040714_M,1300 ha treated.,1,1,2,200000,400000,7/9/04 0:00,7/9/04 0:00,1,0,1300 ha treated.
-7.135277778,30.98055556,7/9/04 0:00,7/9/04 0:00,Rozite,800,Exact, ,49855,BIGRAMSES_20040714_M,600 ha treated.,1,1,2,300000,400000,7/9/04 0:00,7/9/04 0:00,1,0,600 ha treated.
-6.8625,30.88333333,7/9/04 0:00,7/9/04 0:00,Talate,600,Exact, ,49854,BIGRAMSES_20040714_M,600 ha treated.,1,1,2,350000,400000,7/9/04 0:00,7/9/04 0:00,1,0,600 ha treated.
-11.67416667,20.97138889,7/5/04 0:00,7/5/04 0:00, ,30,Exact, ,49823,BIGRAMSES_20040713_M,15 ha treated.,1,1,2,2000000,2000000,7/5/04 0:00,7/5/04 0:00,1,0,15 ha treated.
-9.430277778,28.61111111,6/30/04 0:00,6/30/04 0:00, ,50,Exact, ,49704,MOR04-42,50HA GROUND CONTROL,1,1,2,300000,300000,6/30/04 0:00,6/30/04 0:00,1,-1,50HA GROUND CONTROL
-9.827777778,28.52222222,6/30/04 0:00,6/30/04 0:00, ,1000,Exact, ,49703,MOR04-42,1000HA AERIAL CONTRO,1,1,2,500000,500000,6/30/04 0:00,6/30/04 0:00,1,-1,1000HA AERIAL CONTRO
-4.628333333,31.47888889,6/30/04 0:00,6/30/04 0:00, ,1600,Exact, ,49702,MOR04-42,1600HA AERIAL CONTRO,1,1,2,150000,150000,6/30/04 0:00,6/30/04 0:00,1,-1,1600HA AERIAL CONTRO
-13.04444444,19.86777778,10/2/04 0:00,10/2/04 0:00, ,275,Exact, ,63017,BIGRAMSES_20041117_M,275 ha treated. Flyi,1,1,2,3000000,3000000,10/2/04 0:00,10/2/04 0:00,1,0,275 ha treated. Flyi
-15.36111111,16.65416667,10/20/04 0:00,10/20/04 0:00, ,200,Exact, ,63043,BIGRAMSES_20041117_M,200 ha treated.,1,1,2,200000,200000,10/20/04 0:00,10/20/04 0:00,1,0,200 ha treated.
-15.35972222,17.90861111,10/31/04 0:00,10/31/04 0:00, ,10000,Exact, ,63039,BIGRAMSES_20041117_M,7200 ha treated.,1,1,2,300000,300000,10/31/04 0:00,10/31/04 0:00,1,0,7200 ha treated.
-15.31916667,16.67583333,10/19/04 0:00,10/19/04 0:00, ,4500,Exact, ,63034,BIGRAMSES_20041117_M,4800 ha treated.,1,1,2,1700000,1700000,10/19/04 0:00,10/19/04 0:00,1,0,4800 ha treated.
-12.36138889,15.65666667,10/28/04 0:00,10/28/04 0:00, ,1060,Exact, ,63058,BIGRAMSES_20041117_M,1060 ha treated.,1,1,2,500000,500000,10/28/04 0:00,10/28/04 0:00,1,0,1060 ha treated.
-12.46583333,15.60555556,10/28/04 0:00,10/28/04 0:00, ,1050,Exact, ,63056,BIGRAMSES_20041117_M,1050 ha treated.,1,1,2,500000,500000,10/28/04 0:00,10/28/04 0:00,1,0,1050 ha treated.
-15.28916667,16.66638889,10/20/04 0:00,10/20/04 0:00, ,150,Exact, ,63045,BIGRAMSES_20041117_M,150 ha treated.,1,1,2,3100000,3100000,10/20/04 0:00,10/20/04 0:00,1,0,150 ha treated.
-12.39388889,15.67388889,10/28/04 0:00,10/28/04 0:00, ,1140,Exact, ,63072,BIGRAMSES_20041117_M,1140 ha treated.,1,1,2,500000,500000,10/28/04 0:00,10/28/04 0:00,1,0,1140 ha treated.
-12.23555556,15.30666667,10/31/04 0:00,10/31/04 0:00, ,2100,Exact, ,63071,BIGRAMSES_20041117_M,2100 ha treated.,1,1,2,300000,300000,10/31/04 0:00,10/31/04 0:00,1,0,2100 ha treated.
-12.41111111,15.61916667,10/28/04 0:00,10/28/04 0:00, ,1150,Exact, ,63070,BIGRAMSES_20041117_M,1150 ha treated.,1,1,2,500000,500000,10/28/04 0:00,10/28/04 0:00,1,0,1150 ha treated.
-12.17444444,15.445,10/31/04 0:00,10/31/04 0:00, ,1825,Exact, ,63069,BIGRAMSES_20041117_M,1825 ha treated.,1,1,2,400000,400000,10/31/04 0:00,10/31/04 0:00,1,0,1825 ha treated.
-12.19333333,15.32611111,10/31/04 0:00,10/31/04 0:00, ,1700,Exact, ,63068,BIGRAMSES_20041117_M,1700 ha treated.,1,1,2,300000,300000,10/31/04 0:00,10/31/04 0:00,1,0,1700 ha treated.
-12.22083333,15.4525,10/31/04 0:00,10/31/04 0:00, ,1800,Exact, ,63066,BIGRAMSES_20041117_M,1800 ha treated.,1,1,2,400000,400000,10/31/04 0:00,10/31/04 0:00,1,0,1800 ha treated.
-12.41666667,17.33333333,11/11/04 0:00,11/11/04 0:00, ,100,Exact, ,62822,BIGRAMSES_20041117_M,100 ha treated.,1,1,2,500000,500000,11/11/04 0:00,11/11/04 0:00,1,0,100 ha treated.
-12.80388889,17.3925,11/11/04 0:00,11/11/04 0:00, ,3000,Exact, ,62820,BIGRAMSES_20041117_M,1000 ha treated.,1,1,2,400000,400000,11/11/04 0:00,11/11/04 0:00,1,0,1000 ha treated.
-8.775555556,30.45305556,11/2/04 0:00,11/2/04 0:00,Ouled Terna,11000,Exact, ,61927,BIGRAMSES_20041108_M,11000 ha treated.,1,1,2,200000,1500000,11/2/04 0:00,11/2/04 0:00,1,0,11000 ha treated.
-7.226944444,30.58972222,11/2/04 0:00,11/2/04 0:00,Adroug,600,Exact, ,61940,BIGRAMSES_20041108_M,600 ha treated.,1,1,2,300000,500000,11/2/04 0:00,11/2/04 0:00,1,0,600 ha treated.
-8.383333333,30.7,11/2/04 0:00,11/2/04 0:00,Doumaines Priv¿s,100,Exact, ,61939,BIGRAMSES_20041108_M,100 ha treated.,1,1,2,200000,400000,11/2/04 0:00,11/2/04 0:00,1,0,100 ha treated.
-9.333333333,30.02083333,11/2/04 0:00,11/2/04 0:00,Ait Bennani,4200,Exact, ,61937,BIGRAMSES_20041108_M,4200 ha treated.,1,1,2,200000,400000,11/2/04 0:00,11/2/04 0:00,1,0,4200 ha treated.
-9.379722222,29.97055556,11/2/04 0:00,11/2/04 0:00,Ait El Ghouri,150,Exact, ,61935,BIGRAMSES_20041108_M,150 ha treated.,1,1,2,200000,400000,11/2/04 0:00,11/2/04 0:00,1,0,150 ha treated.
-9.457222222,28.60722222,11/2/04 0:00,11/2/04 0:00,Oued Assa,700,Exact, ,61934,BIGRAMSES_20041108_M,700 ha treated.,1,1,2,100000,150000,11/2/04 0:00,11/2/04 0:00,1,0,700 ha treated.
-7.713333333,17.48222222,12/13/04 0:00,12/13/04 0:00, ,2000,Exact, ,66884,BIGRAMSES_20041221_M,1204 ha treated.,1,1,2,200000,200000,12/13/04 0:00,12/13/04 0:00,1,0,1204 ha treated.
-13.49527778,16.30694444,12/12/04 0:00,12/12/04 0:00, ,711,Exact, ,66883,BIGRAMSES_20041221_M,711 ha treated.,1,1,2,800000,800000,12/12/04 0:00,12/12/04 0:00,1,0,711 ha treated.
-2.060277778,34.35,11/29/04 0:00,11/29/04 0:00,Gaada Boukaltoum,8000,Exact, ,64824,BIGRAMSES_20041201_M,8000 ha treated.,1,1,2,500000,600000,11/29/04 0:00,11/29/04 0:00,1,0,8000 ha treated.
-2.076944444,34.28277778,11/30/04 0:00,11/30/04 0:00,Bendimia,2400,Exact, ,64842,BIGRAMSES_20041201_M,2400 ha treated.,1,1,2,500000,600000,11/30/04 0:00,11/30/04 0:00,1,0,2400 ha treated.
-9.3,32.16666667,11/30/04 0:00,11/30/04 0:00,Daakra,5,Exact, ,64841,BIGRAMSES_20041201_M,5 ha treated.,1,1,2,200000,300000,11/30/04 0:00,11/30/04 0:00,1,0,5 ha treated.
-2.863333333,34.28555556,11/30/04 0:00,11/30/04 0:00,Byderbalen,2000,Exact, ,64840,BIGRAMSES_20041201_M,2000 ha treated.,1,1,2,200000,300000,11/30/04 0:00,11/30/04 0:00,1,0,2000 ha treated.
-3.629722222,34.05722222,11/30/04 0:00,11/30/04 0:00,Bab Andelaziz,1300,Exact, ,64839,BIGRAMSES_20041201_M,1300 ha treated.,1,1,2,200000,300000,11/30/04 0:00,11/30/04 0:00,1,0,1300 ha treated.
-7.363888889,16.3875,11/27/04 0:00,11/27/04 0:00, ,1200,Exact, ,64548,BIGRAMSES_20041201_M,1200 ha treated.,1,1,2,200000,200000,11/27/04 0:00,11/27/04 0:00,1,0,1200 ha treated.
-8.803611111,16.34944444,11/26/04 0:00,11/26/04 0:00, ,3000,Exact, ,64648,BIGRAMSES_20041201_M,2600 ha treated.,1,1,2,300000,300000,11/26/04 0:00,11/26/04 0:00,1,0,2600 ha treated.
-23.7,15.1,12/24/04 0:00,12/24/04 0:00, ,6,Approximate, ,67921,CVI04-23,6HA CONTROL GROUND;,1,1,2,0,0,12/24/04 0:00,12/24/04 0:00,1,-1,6HA CONTROL GROUND;
10.01722222,26.20277778,12/29/04 0:00,12/29/04 0:00, ,0,Exact, ,67918,LIB04-47,350HA GROUND CONTROL,1,1,2,1500000,2500000,12/29/04 0:00,12/29/04 0:00,1,-1,350HA GROUND CONTROL
10.95638889,24.54666667,12/26/04 0:00,12/26/04 0:00, ,0,Exact, ,67917,LIB04-47,150HA GROUND CONTROL,1,1,2,600000,700000,12/26/04 0:00,12/26/04 0:00,1,-1,150HA GROUND CONTROL
10.01444444,25.25861111,12/24/04 0:00,12/24/04 0:00, ,0,Exact, ,67915,LIB04-47,100HA GROUND CONTROL,1,1,2,200000,300000,12/24/04 0:00,12/24/04 0:00,1,-1,100HA GROUND CONTROL
-12.00444444,15.10027778,12/15/04 0:00,12/15/04 0:00, ,1005,Exact, ,66985,BIGRAMSES_20041221_M,1005 ha treated.,1,1,2,2500000,2500000,12/15/04 0:00,12/15/04 0:00,1,0,1005 ha treated.
-15.79916667,16.5825,12/20/04 0:00,12/20/04 0:00, ,1012,Exact, ,67028,BIGRAMSES_20041221_M,1012 ha treated.,1,1,2,800000,800000,12/20/04 0:00,12/20/04 0:00,1,0,1012 ha treated.
-0.233333333,27.75,11/30/04 0:00,11/30/04 0:00, ,250,Exact, ,65714,BIGRAMSES_20041210_A,250HA GROUND CONTROL,1,1,2,100000,200000,11/30/04 0:00,11/30/04 0:00,1,-1,250HA GROUND CONTROL
-15.58972222,17.88833333,11/26/04 0:00,11/26/04 0:00, ,2400,Exact, ,64694,BIGRAMSES_20041201_M,2400 ha treated. Fly,1,1,2,800000,800000,11/26/04 0:00,11/26/04 0:00,1,0,2400 ha treated. Fly
-9.313333333,27.96333333,11/2/04 0:00,11/2/04 0:00,Lamzinigua,230,Exact, ,61932,BIGRAMSES_20041108_M,230 ha treated.,1,1,2,200000,300000,11/2/04 0:00,11/2/04 0:00,1,0,230 ha treated.
-8.721111111,30.25277778,11/2/04 0:00,11/2/04 0:00,Tizigui Bounrar,1000,Exact, ,61931,BIGRAMSES_20041108_M,1000 ha treated.,1,1,2,20000,50000,11/2/04 0:00,11/2/04 0:00,1,0,1000 ha treated.
-9.175277778,30.15305556,11/2/04 0:00,11/2/04 0:00,Talat,2500,Exact, ,61930,BIGRAMSES_20041108_M,2500 ha treated.,1,1,2,800000,1000000,11/2/04 0:00,11/2/04 0:00,1,0,2500 ha treated.
-8.874722222,30.40055556,11/2/04 0:00,11/2/04 0:00,Assad,7500,Exact, ,61928,BIGRAMSES_20041108_M,7500 ha treated.,1,1,2,30000,300000,11/2/04 0:00,11/2/04 0:00,1,0,7500 ha treated.
-9.693888889,28.6825,11/3/04 0:00,11/3/04 0:00,Adrar Noumalal,200,Exact, ,61971,BIGRAMSES_20041108_M,200 ha treated.,1,1,2,50000,100000,11/3/04 0:00,11/3/04 0:00,1,0,200 ha treated.
